"id","metrocode","countrycode","regionname","targetable","regionid","metroname","regioncode","countryname","cityname","countryid"
"1016355","581","US","Illinois","true","21147","Terre Haute IN","US-IL","United States","Casey","2840"
"1016356","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Catlin","2840"
"1016357","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Centralia","2840"
"1016358","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Cerro Gordo","2840"
"1016359","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Champaign","2840"
"1016360","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Channahon","2840"
"1016361","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Charleston","2840"
"1016362","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Chatham","2840"
"1016363","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Chatsworth","2840"
"1016364","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Chenoa","2840"
"1016365","610","US","Illinois","true","21147","Rockford IL","US-IL","United States","Cherry Valley","2840"
"1016366","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Chester","2840"
"1016367","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Chicago","2840"
"1016368","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Chicago Heights","2840"
"1016369","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Chicago Ridge","2840"
"1016370","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Chillicothe","2840"
"1016371","581","US","Illinois","true","21147","Terre Haute IN","US-IL","United States","Chrisman","2840"
"1016372","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Christopher","2840"
"1016373","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Cicero","2840"
"1016374","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Cissna Park","2840"
"1016375","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Clarendon Hills","2840"
"1016376","581","US","Illinois","true","21147","Terre Haute IN","US-IL","United States","Clay City","2840"
"1016377","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Clifton","2840"
"1016378","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Clinton","2840"
"1016379","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Coal City","2840"
"1016380","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","Coal Valley","2840"
"1016381","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Cobden","2840"
"1016382","717","US","Illinois","true","21147","Quincy IL-Hannibal MO-Keokuk IA","US-IL","United States","Colchester","2840"
"1016383","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Colfax","2840"
"1016384","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Collinsville","2840"
"1016385","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Columbia","2840"
"1016386","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","Cordova","2840"
"1016387","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Cortland","2840"
"1016388","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Coulterville","2840"
"1016389","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Country Club Hills","2840"
"1016390","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Cowden","2840"
"1016391","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Creal Springs","2840"
"1016392","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Crescent City","2840"
"1016393","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Crete","2840"
"1016394","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Creve Coeur","2840"
"1016395","649","US","Illinois","true","21147","Evansville IN","US-IL","United States","Crossville","2840"
"1016396","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Crystal Lake","2840"
"1016397","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Cuba","2840"
"1016398","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Cullom","2840"
"1016399","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Dahlgren","2840"
"1016400","610","US","Illinois","true","21147","Rockford IL","US-IL","United States","Dakota","2840"
"1016401","717","US","Illinois","true","21147","Quincy IL-Hannibal MO-Keokuk IA","US-IL","United States","Dallas City","2840"
"1016402","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Danvers","2840"
"1016403","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Danville","2840"
"1016404","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Darien","2840"
"1016405","610","US","Illinois","true","21147","Rockford IL","US-IL","United States","Davis","2840"
"1016406","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Decatur","2840"
"1016407","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Deer Creek","2840"
"1016408","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Deerfield","2840"
"1016409","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Dekalb","2840"
"1016410","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Delavan","2840"
"1016411","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","Depue","2840"
"1016412","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Des Plaines","2840"
"1016413","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Dieterich","2840"
"1016414","610","US","Illinois","true","21147","Rockford IL","US-IL","United States","Dixon","2840"
"1016415","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Dolton","2840"
"1016416","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Dongola","2840"
"1016417","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Donovan","2840"
"1016418","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Downers Grove","2840"
"1016419","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Downs","2840"
"1016420","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Du Quoin","2840"
"1016421","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Dundee","2840"
"1016422","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Dunlap","2840"
"1016423","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Dupo","2840"
"1016424","610","US","Illinois","true","21147","Rockford IL","US-IL","United States","Durand","2840"
"1016425","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Dwight","2840"
"1016426","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Earlville","2840"
"1016427","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","East Alton","2840"
"1016428","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","East Dubuque","2840"
"1016429","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","East Moline","2840"
"1016430","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","East Peoria","2840"
"1016431","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","East Saint Louis","2840"
"1016432","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Edelstein","2840"
"1016433","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Edwards","2840"
"1016434","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Edwardsville","2840"
"1016435","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Effingham","2840"
"1016436","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","El Paso","2840"
"1016437","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Elburn","2840"
"1016438","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Eldorado","2840"
"1016439","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Elgin","2840"
"1016440","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","Elizabeth","2840"
"1016441","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Elk Grove Village","2840"
"1016442","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Elkhart","2840"
"1016443","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Ellis Grove","2840"
"1016444","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Elmhurst","2840"
"1016445","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Elmwood","2840"
"1016446","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Elmwood Park","2840"
"1016447","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Elsah","2840"
"1016448","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Elwood","2840"
"1016449","632","US","Illinois","true","21147","Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL","US-IL","United States","Energy","2840"
"1016450","649","US","Illinois","true","21147","Evansville IN","US-IL","United States","Equality","2840"
"1016451","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","Erie","2840"
"1016452","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Eureka","2840"
"1016453","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Evanston","2840"
"1016454","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Evansville","2840"
"1016455","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Evergreen Park","2840"
"1016456","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Fairbury","2840"
"1016457","649","US","Illinois","true","21147","Evansville IN","US-IL","United States","Fairfield","2840"
"1016458","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Fairview Heights","2840"
"1016459","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Farina","2840"
"1016460","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Farmer City","2840"
"1016461","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Farmington","2840"
"1016462","682","US","Illinois","true","21147","Davenport IA-Rock Island-Moline IL","US-IL","United States","Fenton","2840"
"1016463","609","US","Illinois","true","21147","St. Louis MO","US-IL","United States","Fillmore","2840"
"1016464","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Findlay","2840"
"1016465","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Fisher","2840"
"1016466","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Fithian","2840"
"1016467","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Flanagan","2840"
"1016468","581","US","Illinois","true","21147","Terre Haute IN","US-IL","United States","Flat Rock","2840"
"1016469","581","US","Illinois","true","21147","Terre Haute IN","US-IL","United States","Flora","2840"
"1016470","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Flossmoor","2840"
"1016471","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Forest Park","2840"
"1016472","675","US","Illinois","true","21147","Peoria-Bloomington IL","US-IL","United States","Forrest","2840"
"1016473","610","US","Illinois","true","21147","Rockford IL","US-IL","United States","Forreston","2840"
"1016474","648","US","Illinois","true","21147","Champaign & Springfield-Decatur,IL","US-IL","United States","Forsyth","2840"
"1016475","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Fox Lake","2840"
"1016476","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Fox River Grove","2840"
"1016477","602","US","Illinois","true","21147","Chicago IL","US-IL","United States","Frankfort","2840"
